,effective_cost,quoted,prop_quoted,effective,prop_effective
146,0.023283346487766372,2.4200000000000017,0.04775059194948701,2.3599999999999994,0.047676767676767665
147,0.005109339873288371,0.8599999999999994,0.017576129164111984,0.5,0.010271158586688579
148,0.0062403535812478395,1.3898999999999972,0.029406568715295314,0.5899000000000001,0.0125590802639983
149,0.004293665518155326,0.7950000000000017,0.016856612774980156,0.40500000000000114,0.008624361158432733
150,0.006569736133548729,0.9100000000000037,0.019601507808293027,0.6099999999999994,0.013053712818317985
151,0.011417850442240661,1.4550000000000054,0.03119807022246058,1.0649999999999977,0.022577909688361198
152,0.0088381116619962,1.2199999999999989,0.026298771286915257,0.8200000000000074,0.01783384080034814
153,0.0033876079117035086,0.6300000000000026,0.013768986995956783,0.30999999999998806,0.006798245614034826
154,0.013797954656133387,1.6850000000000023,0.03646988799307402,1.2750000000000057,0.027220324508966814
155,0.00579788675155796,0.9750000000000014,0.021132484421566,0.5350000000000108,0.011663396555483123
156,0.0023467772744638258,0.7449999999999974,0.01626371227419085,0.2150000000000034,0.004704595185995698
157,0.0028035367694629167,0.6199999999999974,0.013370713823592784,0.2599999999999909,0.00559139784946217
158,0.0019019442096365894,0.5600000000000023,0.011834319526627267,0.18000000000000682,0.003811136989201923
159,0.00406069673007048,0.6599999999999966,0.01410557811498176,0.37999999999999545,0.008154506437768142
160,0.0012730927234097355,0.39990000000000236,0.008492239868082585,0.11990000000000123,0.00254294803817606
161,0.0059498512537186805,0.740000000000002,0.01572460688482792,0.5600000000000023,0.011970927746900433
162,0.016515366947391502,1.8300000000000054,0.04003062452149197,1.5100000000000051,0.03358540925266915
163,0.0005490282200506355,0.5700000000000003,0.012517843417151649,0.05000000000001137,0.001097453906936158
164,0.00043658589827555395,0.6199999999999974,0.01353416284654,0.04000000000000625,0.0008735531775498199
165,0.003286590709903562,0.5399999999999991,0.011831726555652917,0.29999999999999716,0.006551648831622563
166,0.0012817773979917789,0.8200000000000003,0.017517624439222394,0.11999999999999034,0.002560273095796679
167,0.0013691416535017954,0.6300000000000026,0.013270142180094842,0.12999999999999545,0.002742037544821672
168,0.002614309342154301,0.7250000000000014,0.015472443045403647,0.24499999999999034,0.005214985100042366
169,0.013991087159291059,1.4100000000000037,0.0292258265105193,1.3499999999999943,0.02759607522485679
170,0.008313539192398944,1.3000000000000043,0.025732383214568576,0.8399999999999892,0.016766467065868047
171,0.007718187215515546,0.9200000000000017,0.018207005739164887,0.7800000000000011,0.015318146111547547
172,0.001261523532265846,1.009999999999998,0.01960213488597764,0.12999999999999545,0.002519868191509894
173,0.009496907417328147,1.0150000000000006,0.019773048263770524,0.9749999999999943,0.018815129293708883
174,0.013535566861860387,1.4099999999999966,0.027071133723720775,1.4099999999999966,0.026709604091683967
175,0.005930072584088429,1.2650000000000006,0.024004933820389974,0.625,0.011790228258819091
176,0.0014719451436739333,0.7650999999999968,0.014540803478693793,0.15490000000001203,0.002948229920061135
177,0.0039803396800150445,0.5838999999999999,0.011230347132934112,0.41390000000001237,0.007929118773946597
178,0.003922932730399887,0.7939999999999969,0.015343884669642625,0.4060000000000059,0.007815206929740248
179,0.0018394810727080254,0.970000000000006,0.01878206990028088,0.19000000000001194,0.0036722071897953602
180,0.00338196927239355,0.490000000000002,0.009469513962701749,0.3500000000000085,0.006786891603645696
181,0.009761811792268645,1.3200000000000003,0.02577118313158923,1.0,0.01971608832807571
182,0.0018205973527529208,0.8350000000000009,0.01643458150863555,0.18499999999998806,0.003634577603143184
183,0.01170402697877398,1.5399999999999991,0.030549494147986495,1.1799999999999926,0.023685266961059666
184,0.014011726125410025,1.7899999999999991,0.035575872006359914,1.4100000000000108,0.027636221089768927
185,0.0034980538995909713,0.8049999999999997,0.01586441346011725,0.35499999999998977,0.006971720345640019
186,0.0,0.8799999999999955,0.01732965734541149,0.0,0.0
187,0.005135887427901561,0.6565999999999974,0.012807533935283477,0.526600000000002,0.010219289734135493
188,0.011200935034576854,1.8100000000000023,0.03525859550014614,1.1500000000000057,0.02265563435776213
189,0.005737292400603857,1.3900000000000006,0.02798188223452442,0.5699999999999932,0.011540797732334343
190,0.01478671832214355,1.5380000000000038,0.031196121782519702,1.4579999999999984,0.029142514491305185
191,0.00831683168316835,0.9399999999999977,0.018613861386138568,0.8400000000000034,0.016496465043205094
192,0.005403281265350203,0.6699999999999946,0.013164357991944094,0.5499999999999972,0.010865270644014168
193,0.006394245179338601,0.8699999999999974,0.017384354081326756,0.6400000000000006,0.012870789341377588
194,0.0001981375074301171,0.6400000000000006,0.01268080047553003,0.01999999999999602,0.00039619651347060265
195,0.00044042084658675514,1.375,0.026914607291411794,0.045000000000001705,0.0008804539229114011
196,0.0041105056877926835,0.9699999999999989,0.018545072172832404,0.4299999999999926,0.00825494336724885
197,0.0010639326820775649,0.5100000000000051,0.00986555759744666,0.10999999999999943,0.0021301316808675333
198,0.003813155386081901,1.240000000000002,0.02364156339370833,0.3999999999999915,0.007597340930674102
199,0.0020061138708444186,0.44000000000000483,0.008406572411157906,0.20999999999999375,0.004004194870816927
200,0.004797543657647284,1.4600000000000009,0.02801765496066016,0.5,0.009641342074816815
201,0.001255237041451933,0.7909000000000006,0.015379813727101174,0.129099999999994,0.0025136292834889796
202,0.007245676746208096,0.8299999999999983,0.016037097864940553,0.75,0.01438710915020142
203,0.0018261150769166548,0.42969999999999686,0.008246785586453486,0.19030000000000769,0.003658911747740967
204,0.0027142303218301777,0.759999999999998,0.014734393175649438,0.28000000000000114,0.005413766434648127
205,0.005777007510109709,1.0,0.019256691700365876,0.5999999999999943,0.01148765077541632
206,0.02162308875418439,2.6899999999999977,0.04867456799059075,2.3900000000000006,0.042330853701735754
207,0.0057588376007795825,0.75,0.013289625232568441,0.6499999999999915,0.011451726568005489
208,0.007049700387733496,1.0,0.017624250969333802,0.7999999999999972,0.01419950301739434
209,0.008508174083478091,1.0150000000000006,0.018085438104147186,0.9549999999999983,0.016872791519434598
210,0.007485296738549308,0.980000000000004,0.017465692389948387,0.8400000000000034,0.014859366707942745
211,0.006711708301229559,1.0265000000000057,0.018286844250065794,0.7534999999999883,0.013333923199433521
212,0.004971652856519783,0.9499999999999957,0.0165721761883994,0.5699999999999932,0.00989411560492958
213,0.003980616130148909,1.1400000000000006,0.019730010384216002,0.46000000000000796,0.007993049522154787
214,0.004446769552707342,0.730000000000004,0.012729967739122923,0.5100000000000051,0.008854166666666755
215,0.002620162364159674,0.6950000000000003,0.011941067823547103,0.3050000000000068,0.005254091300603047
216,0.008044286826399159,0.9899999999999949,0.01712654614652703,0.9300000000000068,0.015960185344087982
217,0.0025773195876288416,0.6000000000000014,0.010309278350515488,0.29999999999999716,0.005141388174807149
218,0.0036805614996147616,0.769999999999996,0.013181545835829771,0.4299999999999926,0.007388316151202621
219,0.003988900450919251,0.6199999999999974,0.010752688172042967,0.46000000000000796,0.007946104681292244
220,8.649770781078727e-05,0.46999999999999886,0.008130784534209824,0.010000000000005116,0.0001729804532088759
221,0.003438789546079707,1.0800000000000054,0.018569463548830906,0.3999999999999915,0.0069013112491371886
222,0.003877638948729021,0.9099999999999966,0.015682895303748327,0.45000000000000284,0.0077253218884120655
223,0.0025773195876288416,0.8999999999999986,0.01546391752577317,0.29999999999999716,0.005141388174807149
224,0.0006359828008129433,0.9936000000000007,0.017171535621949716,0.073599999999999,0.0012711571675302073
225,0.00630887563736932,0.8900000000000006,0.015383285800708678,0.730000000000004,0.012538646513225764
226,0.007921474083003286,1.1599999999999966,0.01997589116583428,0.9200000000000017,0.015969449748307614
227,0.006675795960287582,0.8400000000000034,0.014378637452927138,0.7800000000000011,0.01326305050161539
228,0.0018710665079093778,0.6799999999999997,0.011566592957986045,0.21999999999998465,0.0037351443123936276
229,0.004506631185887733,0.6850000000000023,0.01176016138031679,0.5249999999999915,0.008972825158092489
230,0.00012921566093798817,0.5050000000000026,0.008700521169832495,0.014999999999986358,0.00025839793281630245
231,0.007231404958677716,1.2199999999999989,0.021005509641873258,0.8400000000000034,0.014568158168574461
232,0.004173696829766441,1.1099999999999994,0.019714057366130883,0.46999999999999886,0.008382379168896002
233,0.004265908282971825,0.7999999999999972,0.014219694276573004,0.47999999999998977,0.00856836843984273
234,8.915039671918433e-05,0.6499999999999986,0.011589551573504478,0.009999999999990905,0.00017831669044206323
235,0.0018516885636187988,0.5700000000000003,0.010052023631073104,0.21000000000000796,0.0036965323006514336
236,0.0035254715318174304,0.46000000000000085,0.00810858452317999,0.4000000000000057,0.007075888908544236
237,0.0007945616668137124,0.39000000000000057,0.006886201112386344,0.0899999999999892,0.00159038699416839
238,0.0034285714285714336,0.5900000000000034,0.010373626373626434,0.39000000000000057,0.006833712984054679
239,0.0038374324088609607,1.4399999999999977,0.02511773940345365,0.4399999999999977,0.007645525629887015
240,0.0012098167991704163,0.9600000000000009,0.016591773245765655,0.14000000000000057,0.002422564457518612
241,0.007055584236792232,0.9200000000000017,0.01583204267768029,0.8199999999999932,0.014211438474869898
242,0.0054673262171310395,0.9699999999999989,0.016835893430530224,0.6300000000000097,0.010994764397905928
243,0.00048079024432879595,0.5150000000000006,0.009003890030158671,0.05499999999999261,0.0009620430295608293
244,0.008394589187073108,1.0249999999999986,0.017833065112435275,0.9649999999999892,0.016649413388543637
245,0.008209338122113973,1.1599999999999966,0.019839233795108546,0.960000000000008,0.016284987277353825
246,0.0030297929641474454,0.740000000000002,0.012455815519272884,0.35999999999999943,0.0060780010130001595
247,0.0015171948752529234,0.3200000000000003,0.00539447066756575,0.18000000000000682,0.003029792964147565
248,0.0036912751677852158,0.5,0.008389261744966443,0.4399999999999977,0.007355399531929083
249,0.001827546104003978,0.5799999999999983,0.009636152184748269,0.21999999999999886,0.0036617842876164926
250,0.0015908900611237707,0.6699999999999946,0.011219961483714219,0.19000000000001194,0.0031868500503188855
251,0.003437002263391825,0.5700000000000003,0.009556542878698974,0.4100000000000108,0.00685045948203861
252,0.007723354427226127,2.8100000000000023,0.028003388310329388,1.5500000000000114,0.015328322784810238
253,0.013096233249740252,2.9849999999999994,0.030245459381411956,2.5849999999999795,0.026540041067761595
254,0.012013502779984194,3.5799999999999983,0.035544082605242236,2.420000000000016,0.02374178357696474
255,0.0006271784168372564,2.2881,0.022405104380407943,0.12810000000001764,0.0012551440329219836
256,0.00040547754461474133,2.256600000000006,0.02194246108339327,0.08340000000001169,0.0008112840466927207
257,0.0019964011925553225,1.6354999999999933,0.015716554274004195,0.4154999999999802,0.0039848470317443195
258,0.005190898947266255,1.3700000000000045,0.013292582350943624,1.0699999999999932,0.010328185328185262
259,0.002535595865028332,1.7999999999999972,0.01755412521942654,0.5200000000000102,0.005058365758754964
260,0.00015480209825425074,1.6115999999999957,0.015789814021934828,0.03159999999999741,0.0003096521313081569
261,0.014932585898613073,3.1700000000000017,0.0306383801285459,3.0900000000000034,0.029425768974383423
262,0.0021542030632293358,1.2950000000000017,0.012262386667613586,0.4549999999999841,0.004317707344847069
263,0.004044752465879879,1.8649999999999949,0.017645528301440453,0.8550000000000182,0.008056916698077819
264,0.007530050044431903,1.990000000000009,0.018614657873813282,1.6099999999999852,0.014947544332002464
265,0.002830722777882459,2.239999999999995,0.02113606340819018,0.5999999999999659,0.0056775170325507746
266,0.0048968829456633965,1.7000000000000028,0.01600904039928433,1.039999999999992,0.00974604067097734
267,0.0002825656965244526,1.6599999999999966,0.01563530187435242,0.060000000000002274,0.0005649717514124508
268,0.0006061453816384363,1.289999999999992,0.012029654497132392,0.12999999999999545,0.0012130260334048282
269,0.004641470114615846,1.8200000000000074,0.017239746140001965,0.9799999999999898,0.009326227636086693
270,0.006082842521965777,2.799999999999997,0.027034855653181398,1.259999999999991,0.01224013988731291
271,0.009729011437520817,2.049999999999997,0.0194580228750415,2.0500000000000114,0.01927053957510821
272,0.0022072936660269093,2.039999999999992,0.01957773512476,0.46000000000000796,0.004404864502537661
273,0.004310488888587553,1.749900000000011,0.016952296901088456,0.8899000000000115,0.008658299280015679
274,0.013952150357194212,3.030000000000001,0.02905499352735294,2.9099999999999966,0.027520332891999212
275,0.0056746236458284855,1.3100000000000023,0.012287201613281454,1.210000000000008,0.011285207983585226
276,0.002211452500823408,1.4699999999999989,0.013833341175363468,0.46999999999999886,0.004432707724228981
277,0.003144654088050298,1.2999999999999972,0.012388031255955757,0.6599999999999966,0.006269592476488996
278,0.006187860139220908,1.5197000000000003,0.014470556364659546,1.2997000000000014,0.012299611999621476
279,0.004939847313810375,1.6149999999999949,0.01526861896995906,1.045000000000016,0.009928741092636731
280,0.005455742639450647,1.6599999999999966,0.015614711692220831,1.1599999999999966,0.010852278042847755
281,0.00405613315306077,1.0700000000000074,0.009977155112126507,0.8700000000000045,0.008145304746746601
282,0.003991547311575594,1.6300000000000097,0.01530875792439549,0.8500000000000227,0.007951356407858023
283,0.0036056354747049406,0.9376000000000033,0.008695071556284299,0.7776000000000067,0.007185363149140702
284,0.0004620218074292844,0.8799999999999955,0.008131583810755827,0.09999999999999432,0.0009244707405010106
285,0.0003267516220883778,1.6499999999999915,0.01540400504131066,0.06999999999999318,0.0006532897806812242
286,0.011416685925583408,2.6099999999999994,0.024127571065403274,2.4699999999999704,0.022575632940315973
